artist,style,url,status
Julio Romero de Torres,Realism,https://uploads3.wikiart.org/images/julio-romero-de-torres/salom-1926.jpg,downloaded
Jusepe de Ribera,Tenebrism,https://uploads3.wikiart.org/images/jusepe-de-ribera/the-martyrdom-of-st-bartholomew-1.jpg!Large.jpg,downloaded
Joshua Reynolds,Rococo,https://uploads6.wikiart.org/images/joshua-reynolds/dorothy-countess-of-lisburne.jpg!Large.jpg,downloaded
Viktor Vasnetsov,Romanticism,https://uploads1.wikiart.org/images/viktor-vasnetsov/oleg-meets-wizard-1899.jpg!Large.jpg,downloaded
Kukryniksy,Socialist Realism,https://uploads7.wikiart.org/images/kukryniksy/untitled-1944-17.jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads2.wikiart.org/images/nicholas-roerich/black-gobi-1928.jpg,downloaded
Henryk Siemiradzki,Academic Art,https://uploads1.wikiart.org/images/henryk-siemiradzki/bacchanalia.jpg!Large.jpg,downloaded
Aleksey Savrasov,Realism,https://uploads2.wikiart.org/images/aleksey-savrasov/feminine-strap.jpg!Large.jpg,downloaded
Oswaldo Guayasamin,Expressionism,https://uploads6.wikiart.org/images/oswaldo-guayasamin/the-accident-1941.jpg,downloaded
Paula Modersohn-Becker,Expressionism,https://uploads6.wikiart.org/images/paula-modersohn-becker/cowshed-1901.jpg!Large.jpg,downloaded
Luigi Guardigli,Art Informel,https://uploads2.wikiart.org/images/luigi-guardigli/unknown-title-8.jpg!Large.jpg,downloaded
Karl Bodmer,Romanticism,https://uploads4.wikiart.org/images/karl-bodmer/blackfeet-warrior-on-horseback.jpg!Large.jpg,downloaded
Sandro Botticelli,Early Renaissance,https://uploads8.wikiart.org/images/sandro-botticelli/the-story-of-nastagio-degli-onesti-the-banquet-in-the-pine-forest-1483(1).jpg!Large.jpg,downloaded
William Collins,Romanticism,https://uploads8.wikiart.org/images/william-collins/the-south-and-east-front-of-clumber-house-nottinghamshire.jpg!Large.jpg,downloaded
József Rippl-Rónai,Art Nouveau,https://uploads6.wikiart.org/images/j-zsef-rippl-r-nai/zorka-b-nyai-in-a-black-dress-1911.jpg!Large.jpg,downloaded
Eugène Delacroix,Romanticism,https://uploads8.wikiart.org/images/eugene-delacroix/the-autumn-bacchus-and-ariadne-1863(1).jpg!Large.jpg,downloaded
William Blake,Symbolism,https://uploads0.wikiart.org/images/william-blake/the-ancient-of-days-1794.jpg!Large.jpg,downloaded
Diego Velázquez,Baroque,https://uploads4.wikiart.org/images/diego-velazquez/the-gardens-of-the-villa-medici-in-rome-1630.jpg!Large.jpg,downloaded
Georges-Pierre Seurat,Post-Impressionism,https://uploads2.wikiart.org/images/georges-seurat/the-mower-1882-1.jpg!Large.jpg,downloaded
Ivan Kramskoy,Realism,https://uploads3.wikiart.org/images/ivan-kramskoy/d-i-mendeleev-1878.jpg!Large.jpg,downloaded
Rogier van der Weyden,Northern Renaissance,https://uploads7.wikiart.org/images/rogier-van-der-weyden/the-last-judgement-1450.jpg!Large.jpg,downloaded
Willard Metcalf,Impressionism,https://uploads8.wikiart.org/images/willard-metcalf/may-pastoral.jpg!Large.jpg,downloaded
Theophile Steinlen,Art Nouveau,https://uploads2.wikiart.org/images/theophile-steinlen/les-femmes-d-amis-1887.jpg,downloaded
James Abbott McNeill Whistler,Tonalism,https://uploads2.wikiart.org/images/james-mcneill-whistler/cremorne-gardens-no-2-1877.jpg!Large.jpg,downloaded
Augustus John,Post-Impressionism,https://uploads6.wikiart.org/images/augustus-john/flowers-in-a-jug-1950.jpg!Large.jpg,downloaded
Graca Morais,Neo-Expressionism,https://uploads7.wikiart.org/images/graca-morais/unknown-title-4.jpg,downloaded
Gilbert Stuart,Romanticism,https://uploads1.wikiart.org/images/gilbert-stuart/john-adams-1815.jpg!Large.jpg,downloaded
Gian Lorenzo Bernini,Baroque,https://uploads7.wikiart.org/images/gian-lorenzo-bernini/david-with-the-head-of-goliath(1).jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads4.wikiart.org/images/henri-martin/the-facade-of-marquayrol-1915.jpg!Large.jpg,downloaded
Caravaggio,Baroque,https://uploads7.wikiart.org/images/caravaggio/flagellation-of-christ(1).jpg!Large.jpg,downloaded
Frank Auerbach,Expressionism,https://uploads7.wikiart.org/images/frank-auerbach/tower-blocks.jpg!Large.jpg,downloaded
M.C. Escher,Surrealism,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204668.jpg,downloaded
John Henry Twachtman,Impressionism,https://uploads4.wikiart.org/images/john-henry-twachtman/waterfall-yellowstone.jpg!Large.jpg,downloaded
Childe Hassam,Impressionism,https://uploads4.wikiart.org/images/childe-hassam/bridge-at-posilippo.jpg!Large.jpg,downloaded
Ilya Repin,Realism,https://uploads7.wikiart.org/images/ilya-repin/portrait-of-countess-sophia-vladimirovna-panina-1909.jpg!Large.jpg,downloaded
Piero della Francesca,Early Renaissance,https://uploads4.wikiart.org/images/piero-della-francesca/annunciation-1464(1).jpg!Large.jpg,downloaded
Pierre-Narcisse Guérin,Neoclassicism,https://uploads5.wikiart.org/images/pierre-narcisse-guerin/death-of-marshal-lannes-duke-of-montebello-1811.jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads1.wikiart.org/images/nicholas-roerich/linnasaari-ladoga-lake.jpg!Large.jpg,downloaded
Eugène Delacroix,Orientalism,https://uploads6.wikiart.org/images/eugene-delacroix/two-views-of-an-indian-from-calcutta-seated-and-standing-1824(1).jpg,downloaded
Albert Irvin,Abstract Expressionism,https://uploads5.wikiart.org/images/albert-irvin/festival-1983.jpg,downloaded
Wassily Kandinsky,Post-Impressionism,https://uploads1.wikiart.org/images/wassily-kandinsky/park-of-st-cloud-1906.jpg!Large.jpg,downloaded
Currier and Ives,Romanticism,https://uploads3.wikiart.org/images/currier-and-ives/destruction-of-the-rebel-monster-merrimac-off-craney-island-may-11th-1862-1862.jpg!Large.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads0.wikiart.org/images/norman-rockwell/gaiety-dance-team-1937.jpg!Large.jpg,downloaded
Eugène Delacroix,Orientalism,https://uploads3.wikiart.org/images/eugene-delacroix/the-death-of-sardanapalus-1827(1).jpg!Large.jpg,downloaded
Thomas Lawrence,Romanticism,https://uploads1.wikiart.org/images/thomas-lawrence/head-of-a-lady.jpg!Large.jpg,downloaded
Louis Marcoussis,Cubism,https://uploads3.wikiart.org/images/louis-marcoussis/still-life-with-envelope.jpg!Large.jpg,downloaded
Johannes Vermeer,Baroque,https://uploads5.wikiart.org/images/johannes-vermeer/the-glass-of-wine.jpg!Large.jpg,downloaded
Wassily Kandinsky,Abstract Art,https://uploads4.wikiart.org/images/wassily-kandinsky/black-spot-1912.jpg!Large.jpg,downloaded
Agostino Carracci,Baroque,https://uploads8.wikiart.org/images/agostino-carracci/venus-and-mars-1600.jpg!Large.jpg,downloaded
Julius Bissier,Art Informel,https://uploads7.wikiart.org/images/julius-bissier/18-9-56-1956.jpg!Large.jpg,downloaded
Lorenzo Lotto,Expressionism,https://uploads6.wikiart.org/images/lorenzo-lotto/frescoes-in-the-oratory-suardi-in-trescore-scene-of-the-blessing-of-st-brigid-of-kildare-1524.jpg!Large.jpg,downloaded
John Henry Twachtman,Impressionism,https://uploads5.wikiart.org/images/john-henry-twachtman/paradise-rocks-newport.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads5.wikiart.org/images/pierre-auguste-renoir/landscape-with-bridge.jpg!Large.jpg,downloaded
John Singer Sargent,Realism,https://uploads1.wikiart.org/images/john-singer-sargent/conrad-and-reine-ormand-1906.jpg!Large.jpg,downloaded
Adja Yunkers,Color Field,https://uploads0.wikiart.org/images/adja-yunkers/passages-des-soupias-1973.jpg!Large.jpg,downloaded
Jules Breton,Realism,https://uploads5.wikiart.org/images/jules-breton/the-communicants-1884.jpg!Large.jpg,downloaded
William Collins,Romanticism,https://uploads7.wikiart.org/images/william-collins/hastings-east-sussex.jpg!Large.jpg,downloaded
Francesco Hayez,Romanticism,https://uploads7.wikiart.org/images/francesco-hayez/count-camillo-cavour.jpg!Large.jpg,downloaded
Giovanni Battista Tiepolo,Rococo,https://uploads6.wikiart.org/images/giovanni-battista-tiepolo/bellerophon-on-pegasus-1747.jpg!Large.jpg,downloaded
Thomas Gainsborough,Rococo,https://uploads2.wikiart.org/images/thomas-gainsborough/portrait-of-johann-christian-bach-1776.jpg!Large.jpg,downloaded
ნიკო ფიროსმანი,Naïve Art,https://uploads0.wikiart.org/images/niko-pirosmani(1).jpg!Portrait.jpg,downloaded
Suzanne Duchamp,Expressionism,https://uploads0.wikiart.org/images/suzanne-duchamp/self-portrait.jpg!Large.jpg,downloaded
Ștefan Luchian,Impressionism,https://uploads6.wikiart.org/images/stefan-luchian/green-coat-1.jpg,downloaded
Francis Gruber,Expressionism,https://uploads3.wikiart.org/images/francis-gruber/self-portrait-1942.jpg,downloaded
Kazuo Shiraga,Lyrical Abstraction,https://uploads3.wikiart.org/images/kazuo-shiraga/baku-1986.jpg!Large.jpg,downloaded
Jacek Yerka,Surrealism,https://uploads6.wikiart.org/images/jacek-yerka/garden.jpg,downloaded
Konstantin Vasilyev,Symbolism,https://uploads8.wikiart.org/images/konstantin-vasilyev/fires-are-burning.jpg!Large.jpg,downloaded
Auguste Herbin,Abstract Art,https://uploads7.wikiart.org/images/auguste-herbin/composition-sur-le-mots-poires-pommes-p-ches-1942.jpg,downloaded
William Michael Harnett,Realism,https://uploads6.wikiart.org/images/william-michael-harnett/still-life-with-raisin-cake-fruit-and-wine-1876.jpg!Large.jpg,downloaded
Théodore Rousseau,Realism,https://uploads2.wikiart.org/images/theodore-rousseau/side-of-the-valley-of-saint-vincent-auvergne-1830.jpg!Large.jpg,downloaded
Eugène Louis Boudin,Impressionism,https://uploads6.wikiart.org/images/eugene-boudin/trouville-le-chemin-de-la-corderie-1878.jpg!Large.jpg,downloaded
László Mednyánszky,Impressionism,https://uploads2.wikiart.org/images/laszlo-mednyanszky/sunrise-in-the-snowy-riverside.jpg!Large.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads5.wikiart.org/images/konstantin-makovsky/before-the-wedding-1890.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads5.wikiart.org/images/pierre-auguste-renoir/view-from-renoir-s-garden-in-montmartre.jpg!Large.jpg,downloaded
Eastman Johnson,Realism,https://uploads4.wikiart.org/images/eastman-johnson/ethel-eastman-johnson-conkling-with-fan-1895.jpg!Large.jpg,downloaded
Thomas Hill,Romanticism,https://uploads3.wikiart.org/images/thomas-hill/irrigating-at-strawberry-farm.jpg!Large.jpg,downloaded
Charles Rennie Mackintosh,Art Nouveau,https://uploads6.wikiart.org/images/charles-rennie-mackintosh/the-wassail-1900-1.jpg!Large.jpg,downloaded
Miriam Schapiro,Art Deco,https://uploads3.wikiart.org/images/miriam-schapiro/ragtime.jpg!Large.jpg,downloaded
Theophile Steinlen,Realism,https://uploads3.wikiart.org/images/theophile-steinlen/crainquebille.jpg!Large.jpg,downloaded
Lucian Freud,Expressionism,https://uploads0.wikiart.org/images/lucian-freud/painter-working-reflection.jpg,downloaded
Mark Tansey,Contemporary Realism,https://uploads5.wikiart.org/images/mark-tansey/judgement-of-paris-1982.jpg,downloaded
Guy Rose,Impressionism,https://uploads2.wikiart.org/images/guy-rose/laguna-eucalyptus-1917.jpg!Large.jpg,downloaded
Hieronymus Bosch,Northern Renaissance,https://uploads2.wikiart.org/images/hieronymus-bosch/two-male-heads.jpg!Large.jpg,downloaded
Albrecht Altdorfer,Northern Renaissance,https://uploads6.wikiart.org/images/albrecht-altdorfer/the-battle-of-issus-fragment-1529-5.jpg,downloaded
Ronnie Landfield,Lyrical Abstraction,https://uploads3.wikiart.org/images/ronnie-landfield/silver-king-1969.jpg,downloaded
Vincent van Gogh,Post-Impressionism,https://uploads6.wikiart.org/images/vincent-van-gogh/portrait-of-patience-escalier-1888-1.jpg!Large.jpg,downloaded
William Blake,Symbolism,https://uploads5.wikiart.org/images/william-blake/the-number-of-the-beast-is-666.jpg,downloaded
Leon Berkowitz,Color Field,https://uploads7.wikiart.org/images/leon-berkowitz/corona-7-1968.jpg,downloaded
Frederick Morgan,,https://uploads0.wikiart.org/images/frederick-morgan/childhood-sweethearts.jpg!Large.jpg,downloaded
Serge Sudeikin,Expressionism,https://uploads4.wikiart.org/images/serge-sudeikin/lovers-in-the-field.jpg,downloaded
Bernardo Strozzi,Tenebrism,https://uploads7.wikiart.org/images/bernardo-strozzi/portrait-of-a-maltese-knight.jpg!Large.jpg,downloaded
Esaias van de Velde,Baroque,https://uploads1.wikiart.org/images/esaias-van-de-velde/merry-company-banqueting-on-a-terrace.jpg!Large.jpg,downloaded
János Mattis-Teutsch,Fauvism,https://uploads0.wikiart.org/images/janos-mattis-teutsch/woman-on-a-blue-divan-1947.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads8.wikiart.org/images/claude-monet/the-seine-at-port-villez.jpg!Large.jpg,downloaded
Paul Reed,Abstract Expressionism,https://uploads7.wikiart.org/images/paul-reed/29c-1964.jpg!Large.jpg,downloaded
Paul Cézanne,Romanticism,https://uploads6.wikiart.org/images/paul-cezanne/fisherman-on-the-rocks.jpg!Large.jpg,downloaded
Paritosh Sen,Art Informel,https://uploads3.wikiart.org/images/paritosh-sen/rain-over-benares-india-1962.jpg!Large.jpg,downloaded
Ivan Kramskoy,Realism,https://uploads6.wikiart.org/images/ivan-kramskoy/portrait-of-admiral-login-loginovich-heyden-1882.jpg!Large.jpg,downloaded
Istvan Ilosvai Varga,Expressionism,https://uploads8.wikiart.org/images/istvan-ilosvai-varga/the-house-of-rab-r-by-1940.jpg,downloaded
Dante Gabriel Rossetti,Romanticism,https://uploads7.wikiart.org/images/dante-gabriel-rossetti/portrait-of-mrs-georgin-a-fernandez-1874.jpg!Large.jpg,downloaded
Christo Coetzee,Lyrical Abstraction,https://uploads5.wikiart.org/images/christo-coetzee/moonflower.jpg,downloaded
Albert Oehlen,New European Painting,https://uploads2.wikiart.org/images/albert-oehlen/peon-1996.jpg,downloaded
Jaroslav Serpan,Art Informel,https://uploads2.wikiart.org/images/jaroslav-serpan/waanswu.jpg,downloaded
Karel Appel,Art Informel,https://uploads4.wikiart.org/images/karel-appel/colorful-mask.jpg,downloaded
Ilka Gedo,Surrealism,https://uploads5.wikiart.org/images/ilka-gedo/man-and-woman-kidnap-1982.jpg,downloaded
Paul Signac,Neo-Impressionism,https://uploads8.wikiart.org/images/paul-signac/saint-briac-courtyard-of-the-ville-hue-1885.jpg!Large.jpg,downloaded
El Greco,Mannerism,https://uploads3.wikiart.org/images/el-greco/st-sebastian-2.jpg!Large.jpg,downloaded
Fra Angelico,Early Renaissance,https://uploads0.wikiart.org/00179/images/fra-angelico/noli-me-tangere-fresco-by-fra-angelico-1.jpg!Large.jpg,downloaded
Édouard Manet,Realism,https://uploads8.wikiart.org/images/edouard-manet/victorine-meurent-in-the-costume-of-an-espada-1862.jpg!Large.jpg,downloaded
Karl Benjamin,Color Field,https://uploads1.wikiart.org/images/karl-benjamin/14-1965.jpg!Large.jpg,downloaded
Jacek Yerka,Surrealism,https://uploads4.wikiart.org/images/jacek-yerka/exchange-2013.jpg,downloaded
Henri Fantin-Latour,Realism,https://uploads1.wikiart.org/images/henri-fantin-latour/still-life-with-flowers-1864.jpg!Large.jpg,downloaded
Paul Gauguin,Impressionism,https://uploads4.wikiart.org/images/paul-gauguin/garden-in-rue-carcel.jpg!Large.jpg,downloaded
Gustave Courbet,Romanticism,https://uploads3.wikiart.org/images/gustave-courbet/the-vagabond-1845.jpg,downloaded
J.M.W. Turner,Romanticism,https://uploads4.wikiart.org/images/william-turner/rome-the-colosseum.jpg!Large.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads4.wikiart.org/images/konstantin-makovsky/portrait-of-the-girl-2.jpg!Large.jpg,downloaded
Vasile Dobrian,Post-Impressionism,https://uploads1.wikiart.org/images/vasile-dobrian/interior-my-workshop-1959.jpg,downloaded
Nikola Tanev,Post-Impressionism,https://uploads7.wikiart.org/images/nikola-tanev/-1943.jpg!Large.jpg,downloaded
Paul Jacoulet,Ukiyo-e,https://uploads4.wikiart.org/images/paul-jacoulet/l-homme-heureux-chinois-1955.jpg!Large.jpg,downloaded
Tintoretto,Mannerism,https://uploads4.wikiart.org/images/tintoretto/portrait-of-a-man-1550.jpg!Large.jpg,downloaded
Vasily Vereshchagin,Realism,https://uploads5.wikiart.org/images/vasily-vereshchagin/kurile-islands.jpg!Large.jpg,downloaded
Gustave Loiseau,Post-Impressionism,https://uploads1.wikiart.org/images/gustave-loiseau/cliffs-in-normandy-1910.jpg!Large.jpg,downloaded
Mary Cassatt,Impressionism,https://uploads4.wikiart.org/images/mary-cassatt/margot-1902.jpg!Large.jpg,downloaded
Arthur Rackham,Art Nouveau,https://uploads1.wikiart.org/images/arthur-rackham/advice-from-a-caterpillar.jpg,downloaded
Frederic Leighton,Academic Art,https://uploads4.wikiart.org/images/frederic-leighton/orpheus-and-euridice-1864.jpg,downloaded
Nicholas Roerich,Realism,https://uploads4.wikiart.org/images/nicholas-roerich/messenger-clan-revolted-against-to-clan-1897.jpg,downloaded
Bart van der Leck,Neoplasticism,https://uploads8.wikiart.org/images/bart-van-der-leck/abstract-composition.jpg,downloaded
M.C. Escher,Realism,https://uploads5.wikiart.org/images/m-c-escher/view-of-atrani.jpg!Large.jpg,downloaded
Kit Williams,Surrealism,https://uploads3.wikiart.org/images/kit-williams/flora-1979.jpg!Large.jpg,downloaded
John Singer Sargent,Realism,https://uploads0.wikiart.org/images/john-singer-sargent/the-marlborough-family-1905.jpg!Large.jpg,downloaded
Eugène Delacroix,Romanticism,https://uploads6.wikiart.org/00142/images/57726d7cedc2cb3880b47baa/eug-ne-delacroix-jeune-orpheline-au-cimeti-re-vers-1824.JPG!Large.JPG,downloaded
Guy Rose,Impressionism,https://uploads4.wikiart.org/images/guy-rose/off-mission-point-aka-point-lobos.jpg!Large.jpg,downloaded
Édouard Manet,Realism,https://uploads3.wikiart.org/images/edouard-manet/young-woman-reclining-in-spanish-costume-1863.jpg!Large.jpg,downloaded
Ottone Rosai,Expressionism,https://uploads8.wikiart.org/images/ottone-rosai/la-fonte-1951(2).jpg,downloaded
Augustus John,Post-Impressionism,https://uploads6.wikiart.org/images/augustus-john/charles-portal-1st-viscount-portal-1943.jpg!Large.jpg,downloaded
Thomas Gainsborough,Rococo,https://uploads6.wikiart.org/images/thomas-gainsborough/portrait-of-mrs-awse-1767.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads3.wikiart.org/images/ivan-aivazovsky/lunar-night-1899.jpg!Large.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads5.wikiart.org/images/ivan-aivazovsky/ship-in-the-stormy-sea-1887.jpg!Large.jpg,downloaded
Guy Rose,Impressionism,https://uploads6.wikiart.org/images/guy-rose/carmel-shore-1919.jpg!Large.jpg,downloaded
William-Adolphe Bouguereau,Realism,https://uploads4.wikiart.org/images/william-adolphe-bouguereau/far-niente-1904.jpg!Large.jpg,downloaded
Lynd Ward,Expressionism,https://uploads0.wikiart.org/images/lynd-ward/not-detected-272465.jpg!Large.jpg,downloaded
Pieter Wenning,Impressionism,https://uploads0.wikiart.org/images/pieter-wenning/clouds-pretoria.jpg,downloaded
Vincent van Gogh,Cloisonnism,https://uploads7.wikiart.org/images/vincent-van-gogh/spectators-in-the-arena-at-arles-1888.jpg!Large.jpg,downloaded
Pierre Puvis de Chavannes,Symbolism,https://uploads4.wikiart.org/images/pierre-puvis-de-chavannes/orpheus.jpg!Large.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads6.wikiart.org/images/norman-rockwell/girl-at-mirror-1954.jpg!Large.jpg,downloaded
François Morellet,Op Art,https://uploads2.wikiart.org/images/francois-morellet/3-sheets-from-9-x-5-konkret-1973.jpg,downloaded
Jacob Lawrence,Cubism,https://uploads6.wikiart.org/images/jacob-lawrence/the-shoemaker-1945(1).jpg,downloaded
Konstantin Korovin,Impressionism,https://uploads2.wikiart.org/images/konstantin-korovin/arkhangelsk-port-on-dvina-1894.jpg!Large.jpg,downloaded
Pyotr Konchalovsky,Cubism,https://uploads1.wikiart.org/images/pyotr-konchalovsky/sudak-the-valley-1917.jpg,downloaded
Basuki Abdullah,Impressionism,https://uploads7.wikiart.org/images/basuki-abdullah/gadis-manis.jpg!Large.jpg,downloaded
Jean-Leon Gerome,Orientalism,https://uploads6.wikiart.org/images/jean-leon-gerome/an-arab-and-his-dog.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads3.wikiart.org/images/konstantin-makovsky/herring-dish.jpg!Large.jpg,downloaded
Honoré Daumier,Realism,https://uploads5.wikiart.org/images/honore-daumier/a-wagon-of-the-third-class-1.jpg!Large.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads3.wikiart.org/images/norman-rockwell/the-lineman-1949.jpg!Large.jpg,downloaded
Ivan Albright,Magic Realism,https://uploads6.wikiart.org/images/ivan-albright/self-portrait-1982(2).jpg!Large.jpg,downloaded
Pieter de Hooch,Baroque,https://uploads8.wikiart.org/images/pieter-de-hooch/interior-with-figures.jpg!Large.jpg,downloaded
Marino Marini,Expressionism,https://uploads7.wikiart.org/images/marino-marini/cavaliere-1955.jpg,downloaded
Jimmy Ernst,Surrealism,https://uploads8.wikiart.org/images/jimmy-ernst/surreal-v-1940(1).jpg,downloaded
Pietro da Cortona,Baroque,https://uploads3.wikiart.org/images/pietro-da-cortona/the-golden-age.jpg!Large.jpg,downloaded
Joshua Reynolds,Rococo,https://uploads6.wikiart.org/images/joshua-reynolds/the-gypsy-fortune-teller-1778.jpg,downloaded
Pierre-Narcisse Guérin,Neoclassicism,https://uploads4.wikiart.org/images/pierre-narcisse-guerin/not-detected-278720.jpg!Large.jpg,downloaded
Edwin Henry Landseer,Romanticism,https://uploads1.wikiart.org/images/edwin-henry-landseer/death-of-the-wild-bull-1836.jpg!Large.jpg,downloaded
John Singer Sargent,Realism,https://uploads7.wikiart.org/images/john-singer-sargent/margaret-hyde-19th-countess-of-suffolk-1898.jpg!Large.jpg,downloaded
M.C. Escher,Expressionism,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204725.jpg,downloaded
Vasily Vereshchagin,Orientalism,https://uploads3.wikiart.org/images/vasily-vereshchagin/polititians-in-opium-shop-tashkent-1870.jpg!Large.jpg,downloaded
Theodor Severin Kittelsen,Neo-Romanticism,https://uploads3.wikiart.org/images/theodor-severin-kittelsen/kveld-paa-soletunet-i-eggedal-1(1).jpg,downloaded
Odilon Redon,Symbolism,https://uploads0.wikiart.org/images/odilon-redon/eye-balloon-1898.jpg!Large.jpg,downloaded
Wyndham Lewis,Cubism,https://uploads2.wikiart.org/images/wyndham-lewis/newfoundland-1937.jpg!Large.jpg,downloaded
Tadanori Yokoo,Pop Art,https://uploads1.wikiart.org/images/tadanori-yokoo/the-silly-generation-1970.jpg,downloaded
Augustus John,Post-Impressionism,https://uploads8.wikiart.org/images/augustus-john/lady-mary-alington-1930.jpg!Large.jpg,downloaded
Theophile Steinlen,Realism,https://uploads2.wikiart.org/images/theophile-steinlen/soldiers-1916.jpg,downloaded
Claude Monet,Impressionism,https://uploads3.wikiart.org/images/claude-monet/cliffs-of-varengeville-gust-of-wind-1.jpg!Large.jpg,downloaded
Édouard Manet,Impressionism,https://uploads2.wikiart.org/images/edouard-manet/portrait-of-madame-michel-levy-1882.jpg!Large.jpg,downloaded
Eyvind Earle,Magic Realism,https://uploads1.wikiart.org/images/eyvind-earle/beyond-the-valley.jpg!Large.jpg,downloaded
Polychronis Lembesis,Romanticism,https://uploads0.wikiart.org/images/polychronis-lembesis/portrait-of-a-boy.jpg!Large.jpg,downloaded
Pierre Puvis de Chavannes,Symbolism,https://uploads3.wikiart.org/images/pierre-puvis-de-chavannes/patriotic-games.jpg!Large.jpg,downloaded
Lovis Corinth,Expressionism,https://uploads3.wikiart.org/images/lovis-corinth/cain-1917.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads0.wikiart.org/images/claude-monet/the-railway-bridge-at-argenteuil-1.jpg!Large.jpg,downloaded
Theo van Doesburg,Post-Impressionism,https://uploads8.wikiart.org/images/theo-van-doesburg/landscape-with-hay-cart-church-towers-and-windmill-1901.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads2.wikiart.org/images/claude-monet/view-over-vetheuil.jpg!Large.jpg,downloaded
Edgar Degas,Impressionism,https://uploads3.wikiart.org/images/edgar-degas/dance-rehearsal-in-the-studio-of-the-opera-1895.jpg!Large.jpg,downloaded
David Cox,Romanticism,https://uploads5.wikiart.org/images/david-cox/pont-y-pair-near-bettwys-y-coed-north-wales.jpg,downloaded
Sandro Botticelli,Early Renaissance,https://uploads1.wikiart.org/images/sandro-botticelli/fortitude(1).jpg!Large.jpg,downloaded
Rembrandt van Rijn,Baroque,https://uploads2.wikiart.org/images/rembrandt/deposition-from-the-cross-1634.jpg!Large.jpg,downloaded
Lucas Cranach the Elder,Northern Renaissance,https://uploads3.wikiart.org/images/lucas-cranach-the-elder/the-judgment-of-paris-1530.jpg!Large.jpg,downloaded
Paul Cézanne,Impressionism,https://uploads7.wikiart.org/images/paul-cezanne/the-bay-of-l-estaque-and-saint-henri-1879.jpg!Large.jpg,downloaded
Paul Gauguin,Impressionism,https://uploads5.wikiart.org/images/paul-gauguin/the-queen-s-mill-1881.jpg!Large.jpg,downloaded
John Singer Sargent,Realism,https://uploads5.wikiart.org/images/john-singer-sargent/miss-helen-duinham-1892.jpg!Large.jpg,downloaded
Nikolai Yaroshenko,Realism,https://uploads6.wikiart.org/images/mykola-yaroshenko/girl-student-1883.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads3.wikiart.org/images/henri-martin/port-of-marseille-1.jpg!Large.jpg,downloaded
Alphonse Mucha,Art Nouveau,https://uploads4.wikiart.org/images/alphonse-mucha/lefevre-utile-1903.jpg!Large.jpg,downloaded
Ronnie Landfield,Abstract Expressionism,https://uploads2.wikiart.org/images/ronnie-landfield/brown-line-painting-1968.jpg,downloaded
D. Jeffrey Mims,Contemporary Realism,https://uploads5.wikiart.org/images/d-jeffrey-mims/roman-forum.jpg,downloaded
Angelica Kauffman,Neoclassicism,https://uploads3.wikiart.org/images/angelica-kauffman/valentine-rescues-silvia-in-the-two-gentlemen-of-verona-1789.jpg,downloaded
Stefan Caltia,Magic Realism,https://uploads7.wikiart.org/images/stefan-caltia/cross-on-the-shed-2005.jpg!Large.jpg,downloaded
John Singer Sargent,Realism,https://uploads8.wikiart.org/images/john-singer-sargent/hercules-brabazon-brabazon.jpg!Large.jpg,downloaded
Utagawa Kuniyoshi,Ukiyo-e,https://uploads1.wikiart.org/images/utagawa-kuniyoshi/the-actor-14.jpg!Large.jpg,downloaded
Nikolay Bogdanov-Belsky,Realism,https://uploads2.wikiart.org/images/nikolay-bogdanov-belsky/farewell-of-a-new-soldier.jpg!Large.jpg,downloaded
William Blake,Symbolism,https://uploads1.wikiart.org/images/william-blake/illustration-to-milton-s-paradise-lost-1808.jpg!Large.jpg,downloaded
Mary Cassatt,Impressionism,https://uploads3.wikiart.org/images/mary-cassatt/young-woman-sewing-in-the-garden-1882.jpg!Large.jpg,downloaded
Jeremy Moon,Post-Painterly Abstraction,https://uploads1.wikiart.org/images/jeremy-moon/arabian-night-1967.jpg!Large.jpg,downloaded
Charles Hermans,Realism,https://uploads7.wikiart.org/images/charles-hermans/l-aube-1875.jpg!Large.jpg,downloaded
Giovanni Battista Tiepolo,Rococo,https://uploads7.wikiart.org/images/giovanni-battista-tiepolo/rachel-hiding-the-idols-1728.jpg!Large.jpg,downloaded
